Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,MeanThreshold,SetThreshold,StdThreshold,class_weight,criterion,learning_rate,max_depth,max_features,n_estimators,n_neighbors,sampling_ratio,scaler_kind,weights,AccuracyEval0,AccuracyEval1,AccuracyEval2,AccuracyEval3,AccuracyEval4,AccuracyTest,ConstrainedAUCEval0,ConstrainedAUCEval1,ConstrainedAUCEval2,ConstrainedAUCEval3,ConstrainedAUCEval4,ConstrainedAUCTest,ConstrainedVolumeReductionEval0,ConstrainedVolumeReductionEval1,ConstrainedVolumeReductionEval2,ConstrainedVolumeReductionEval3,ConstrainedVolumeReductionEval4,ConstrainedVolumeReductionTest,F1ScoreEval0,F1ScoreEval1,F1ScoreEval2,F1ScoreEval3,F1ScoreEval4,F1ScoreTest,PerfectThresholdEval0,PerfectThresholdEval1,PerfectThresholdEval2,PerfectThresholdEval3,PerfectThresholdEval4,PerfectThresholdTest,PrecisionRecallAUCEval0,PrecisionRecallAUCEval1,PrecisionRecallAUCEval2,PrecisionRecallAUCEval3,PrecisionRecallAUCEval4,PrecisionRecallAUCTest,RecallEval0,RecallEval1,RecallEval2,RecallEval3,RecallEval4,RecallTest,Target,VolumeReductionAtRecallEval0,VolumeReductionAtRecallEval1,VolumeReductionAtRecallEval2,VolumeReductionAtRecallEval3,VolumeReductionAtRecallEval4,VolumeReductionAtRecallTest,VolumeReductionEval0 ,VolumeReductionEval1 ,VolumeReductionEval2 ,VolumeReductionEval3 ,VolumeReductionEval4 ,VolumeReductionTest ,YoudenIndexEval0,YoudenIndexEval1,YoudenIndexEval2,YoudenIndexEval3,YoudenIndexEval4,YoudenIndexTest,TargetSlip,Seed,TargetFunction,AdaptThreshold,TargetVolumeReduction,BoNIter,BoInitPoints
2023-07-25 11:43:09,1.8min,cbeb6712d3194824bfa11361f3bf7f57,AutoML_'AdaptedThreshold_YS_Default_911,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.02138718757598673,0.02138718757598673,0.014189482192683145,,,,,,,,,,,0.8251073205078702,0.8005769187089741,0.8244980466975561,0.8989256592545484,0.6681884255473789,0.9808530934859635,-0.02436746128753948,-0.04649429713083433,-0.05054296608165747,-0.030540430922052216,-0.09507121204155461,0.4769400090271214,-0.2663157894736842,-0.1694871794871795,-0.2533053221288515,-0.18142259414225936,-0.2617311906501095,-0.04714285714285715,0.027777777777777776,0.007236544549977385,0.06373439961226222,0.2578385590393596,0.1200987773293983,0.439121756487026,0.000015817653811662136,0.00005711515624258136,0.00023523673182863184,0.000024327879727609417,0.000018117417333837186,0.001257059671870503,0.09228843999087574,0.01357417984592441,0.33199455669684663,0.4367221822091622,0.3195263526741134,0.8439241842729365,0.7236842105263158,0.8205128205128205,0.7366946778711485,0.8085774058577406,0.7282688093498905,0.9428571428571428,,0.10475213675213675,0.14119759934527598,0.3239220535366719,0.16166330013233962,0.054384772263766146,0.8801456110627776,0.8254586894586895,0.8005592434300264,0.8252158182775755,0.9009310208725129,0.6662603436555006,0.9811575621594395,0.6047353426300794,0.7006415502596278,0.6004423064822549,0.7383466960120048,0.5112492735680517,0.936253360632682,,,,,,,
2023-07-25 11:42:00,1.5min,e59efdee9914405aabbb5e0d951ab635,AutoML_'AdaptedThreshold_YS_Default_58008,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.024936680474379545,0.024936680474379545,0.012110964823527135,,,,,,,,,,,0.8337383878074818,0.8169986599132351,0.815685472880894,0.9240920344334158,0.6734123739438539,0.9839420368856182,-0.013576334141636538,-0.0470061192000509,-0.03708753156899514,-0.04118404502950047,-0.08953438767336926,0.30213737057580015,-0.3321052631578947,-0.19512820512820517,-0.26450980392156864,-0.19920502092050207,-0.24493060628195762,-0.04142857142857137,0.026595744680851068,0.007636408424682843,0.06000231669176415,0.311495673671199,0.12424630001827151,0.4843180160466812,0,0.0007430231978970339,0.00003571428571428571,0,0,0.000546875,0.04153666775282228,0.015077711905723818,0.2973275563184122,0.5173403196852047,0.30225125581532286,0.8395467814037325,0.6578947368421053,0.7948717948717948,0.7254901960784313,0.7907949790794979,0.7450693937180424,0.9485714285714286,,0,0.28816950077293807,0.3246777037393236,0,0,0.8907001236320344,0.8343475783475783,0.8170182777121033,0.816422797737629,0.9270506837547305,0.6711127780773107,0.9842254681990934,0.588309191782876,0.6816386986660699,0.5853446963727443,0.7245493210636247,0.5331643121387436,0.9423932283660293,,,,,,,
2023-07-25 11:41:31,1.4min,dd348dcd8e5e4f84aef5a244bf1d4418,AutoML_'AdaptedThreshold_YS_Default_525600,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.01668513639933326,0.01668513639933326,0.008322940955705457,,,,,,,,,,,0.7782951370749768,0.7476548481613555,0.7782093213409649,0.8420968950871056,0.6050695012264923,0.9786953756700282,-0.014173009143769583,-0.03367899124317541,-0.03963555370847235,-0.0332332550878187,-0.09079119482424643,0.35026623406350654,-0.16105263157894734,-0.19512820512820517,-0.22809523809523813,-0.15736401673640166,-0.2193644996347699,-0.027142857142857135,0.025167282532707478,0.0055495882563551735,0.052769424774468915,0.18632958801498128,0.10821622730536466,0.4181141439205956,1.1362470649152281e-7,0.0011371745689379396,0.00000190803263363757,5.605902021615233e-7,1.6558273574466306e-7,0.0003922125538409145,0.05374735031334341,0.019137261082887002,0.3622886120204569,0.3510381266889807,0.3503983601043952,0.8700043573518899,0.8289473684210527,0.7948717948717948,0.7619047619047619,0.8326359832635983,0.7706355003652301,0.9628571428571429,,0.01966951566951567,0.37655724288442305,0.25889033912665155,0.14264818555408512,0.055134907053611196,0.8876551124135721,0.7781196581196581,0.7476129853596435,0.7783426072221841,0.8423068886257574,0.5997562061933004,0.978822290397912,0.6116402759034338,0.6815454331367762,0.60292323290517,0.7415030344466745,0.5365114598722664,0.9458550561577257,,,,,,,
2023-07-25 11:41:09,1.5min,1a547e069aab49f78a22bcd116c2456f,AutoML_'AdaptedThreshold_YS_Default_1337,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.009703341815860772,0.009703341815860772,0.007548676994455661,,,,,,,,,,,0.7855179776046517,0.740045880936698,0.7853411465431089,0.835623594612397,0.5020441537203598,0.9722222222222222,-0.010342531629081457,-0.04623816039050501,-0.025739152794348373,-0.02855228696553837,-0.08393895398000219,0.621962347831212,-0.15447368421052632,-0.19512820512820517,-0.2308963585434174,-0.15736401673640166,-0.16750182615047482,-0.0128571428571429,0.02619366814478705,0.005388024680629182,0.05423796657660362,0.1803148714463699,0.09315023163467903,0.3586785527005768,9.524084101113964e-7,0.0001578920123414073,3.428437613820874e-7,1.826400897336649e-7,1.9549925054232876e-7,0.0030325770653368165,0.09848691416686613,0.024759770442793674,0.3167423585380047,0.4523571996420704,0.3622007095692461,0.8787663441888951,0.8355263157894737,0.7948717948717948,0.7591036414565826,0.8326359832635983,0.8224981738495252,0.9771428571428571,,0.31596581196581197,0.30626534509411657,0.19353804584277895,0.12425994288500383,0.054408213975948805,0.9502953431933696,0.7853447293447293,0.7399972719832681,0.7855556318838589,0.8356899073622623,0.4917602381677958,0.9721827922523925,0.6674976758134653,0.677135139420308,0.6359969281385701,0.7264639858542414,0.5576483500365094,0.9521141077888181,,,,,,,
2023-07-25 11:40:48,1.4min,ef13a8e5923f4c999c2f91538e11f9c3,AutoML_'AdaptedThreshold_YS_Default_420,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.03640528212374233,0.03640528212374233,0.026250574719297363,,,,,,,,,,,0.853022009221614,0.8516137824516774,0.841419096938312,0.885956344970132,0.7806850186245117,0.9876215135822658,-0.01702590456976413,-0.09159234628680829,-0.030503833692426263,-0.04043997805621725,-0.08733584569867647,0.36779266631536967,-0.3452631578947368,-0.19512820512820517,-0.2841176470588235,-0.20234309623430957,-0.26246165084002926,-0.055714285714285716,0.029398530073496326,0.009401061410159213,0.0673256745925728,0.2307338746744293,0.17101648351648352,0.5454545454545455,0,0,0,0,0,0.000390625,0.03277995334678645,0.010088070498910646,0.310052306203219,0.3977439607847793,0.29356045647478096,0.8698881226017872,0.6447368421052632,0.7948717948717948,0.7058823529411765,0.7876569037656904,0.7275383491599707,0.9342857142857143,,0,0,0,0,0,0.9149457392737763,0.8537435897435898,0.85166409020642,0.842527077465595,0.8881381904297555,0.7823905858083875,0.9880489033380649,0.6352893987104513,0.7101441418755231,0.5855065252040227,0.7209233629905044,0.5500197251134761,0.9345456686268995,,,,,,,
2023-07-25 11:40:43,2.4min,66467df6836d49eda47738c209da7119,AutoML_'AdaptedThreshold_VRS_Default_911,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.0008112818522463073,0.0008112818522463073,0.0008687170547083483,,,,,,,,,,,0.5445294932654962,0.2927067481318282,0.40194875988007633,0.4291003248006905,0.18188425547378942,0.8496411374579813,-0.02436746128753948,-0.04649429713083433,-0.05054296608165747,-0.030540430922052216,-0.09507121204155461,0.4769400090271214,-0.04921052631578948,-0.015641025641025652,-0.07123249299719892,-0.04962343096234312,-0.018487947406866323,0.8484591785338157,0.014061654948620876,0.0024346488980010253,0.024308000148219513,0.06675825195856384,0.06876938986556361,0.09538125170811698,0.000015817653811662136,0.00005711515624258136,0.00023523673182863184,0.000024327879727609417,0.000018117417333837186,0.001257059671870503,0.09228843999087574,0.01357417984592441,0.33199455669684663,0.4367221822091622,0.3195263526741134,0.8439241842729365,0.9407894736842105,0.9743589743589743,0.9187675070028011,0.9403765690376569,0.9715120525931337,0.9971428571428571,,0.10475213675213675,0.14119759934527598,0.3239220535366719,0.16166330013233962,0.054384772263766146,0.8801456110627776,0.5431566951566952,0.2921023915613349,0.3977238899956493,0.4177520837686611,0.15654375395578893,0.8484591785338157,0.6047353426300794,0.7006415502596278,0.6004423064822549,0.7383466960120048,0.5112492735680517,0.936253360632682,,,,,,,
2023-07-25 11:40:13,1.8min,ce6a1787735e440d8eca6dc01f780ffc,AutoML_'AdaptedThreshold_VRS_Default_58008,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.0008184513007355494,0.0008184513007355494,0.0007036940327546462,,,,,,,,,,,0.5424171531105912,0.30542621573125583,0.4252066866539475,0.5442115065755104,0.2719178704460798,0.903970200781321,-0.013576334141636538,-0.0470061192000509,-0.03708753156899514,-0.04118404502950047,-0.08953438767336926,0.30213737057580015,-0.02947368421052632,-0.06692307692307686,-0.054425770308123234,-0.07682008368200832,-0.059393718042366705,-0.0014285714285714457,0.014287112241902338,0.002348949497585802,0.02571703561116458,0.08004401045248245,0.07363310599930643,0.14065040650406505,0,0.0007430231978970339,0.00003571428571428571,0,0,0.000546875,0.04153666775282228,0.015077711905723818,0.2973275563184122,0.5173403196852047,0.30225125581532286,0.8395467814037325,0.9605263157894737,0.9230769230769231,0.9355742296918768,0.9131799163179917,0.9306062819576333,0.9885714285714285,,0,0.28816950077293807,0.3246777037393236,0,0,0.8907001236320344,0.5409686609686609,0.3048786032554333,0.42103455382290306,0.5360219172993429,0.2507794369300734,0.90329227528733,0.588309191782876,0.6816386986660699,0.5853446963727443,0.7245493210636247,0.5331643121387436,0.9423932283660293,,,,,,,
2023-07-25 11:40:03,1.5min,556176e9d9664b5185c98fb022b1f9f3,AutoML_'AdaptedThreshold_VRS_Default_525600,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.0006908407720079035,0.0006908407720079035,0.0008235398244363711,,,,,,,,,,,0.5225884116564835,0.3560088127739796,0.41521304624329974,0.4763894882685625,0.23753066230580538,0.903970200781321,-0.014173009143769583,-0.03367899124317541,-0.03963555370847235,-0.0332332550878187,-0.09079119482424643,0.35026623406350654,-0.0228947368421053,0.3554378466854597,-0.05162464985994397,-0.06426778242677822,-0.04040175310445582,-0.0014285714285714457,0.013794397785389198,0.0027434842249657067,0.025362455994246132,0.0713048382548443,0.071882775781034,0.14065040650406505,1.1362470649152281e-7,0.0011371745689379396,0.00000190803263363757,5.605902021615233e-7,1.6558273574466306e-7,0.0003922125538409145,0.05374735031334341,0.019137261082887002,0.3622886120204569,0.3510381266889807,0.3503983601043952,0.8700043573518899,0.9671052631578947,1,0.938375350140056,0.9257322175732218,0.9495982468955442,0.9885714285714285,,0.01966951566951567,0.37655724288442305,0.25889033912665155,0.14264818555408512,0.055134907053611196,0.8876551124135721,0.5210484330484331,0.3554378466854597,0.4109363192965584,0.46641591790299736,0.21467920016878034,0.90329227528733,0.6116402759034338,0.6815454331367762,0.60292323290517,0.7415030344466745,0.5365114598722664,0.9458550561577257,,,,,,,
2023-07-25 11:39:38,1.5min,de288f5a294441109ad0157c2a48b0be,AutoML_'AdaptedThreshold_VRS_Default_1337,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.0014058000839321492,0.0014058000839321492,0.0007876845888496562,,,,,,,,,,,0.6014263974379358,0.39210030208735547,0.5057009175978923,0.5808708292638608,0.2892023257926774,0.924888707186336,-0.010342531629081457,-0.04623816039050501,-0.025739152794348373,-0.02855228696553837,-0.08393895398000219,0.621962347831212,-0.06894736842105265,-0.09256410256410252,-0.06282913165266102,-0.07158995815899583,-0.05866325785244708,0.9243097211410779,0.015705631590756115,0.0026086308414697773,0.029520624303233,0.08689197882131725,0.07534347761855517,0.17428214731585517,9.524084101113964e-7,0.0001578920123414073,3.428437613820874e-7,1.826400897336649e-7,1.9549925054232876e-7,0.0030325770653368165,0.09848691416686613,0.024759770442793674,0.3167423585380047,0.4523571996420704,0.3622007095692461,0.8787663441888951,0.9210526315789473,0.8974358974358975,0.927170868347339,0.9184100418410042,0.9313367421475529,0.9971428571428571,,0.31596581196581197,0.30626534509411657,0.19353804584277895,0.12425994288500383,0.054408213975948805,0.9502953431933696,0.6003190883190883,0.39165226880058196,0.5022555013624602,0.5733788395904437,0.2685951381888933,0.9243097211410779,0.6674976758134653,0.677135139420308,0.6359969281385701,0.7264639858542414,0.5576483500365094,0.9521141077888181,,,,,,,
2023-07-25 11:39:25,1.4min,440afbb52be34f56842d289a4b4dfa74,AutoML_'AdaptedThreshold_VRS_Default_420,LOCAL,/home/wsl2_user/git/fcr_raststatt_data_analysis/raststatt_data_analysis/src/autoML_model.py,wsl2_user,FINISHED,0.006680737019443737,0.006680737019443737,0.0064365216187778585,,,,,,,,,,,0.7428850478115702,0.7120176255479592,0.7050967566094304,0.7855861176096486,0.4570273462342146,0.9687471608976106,-0.01702590456976413,-0.09159234628680829,-0.030503833692426263,-0.04043997805621725,-0.08733584569867647,0.36779266631536967,-0.12157894736842101,-0.1694871794871795,-0.2224929971988795,-0.13644351464435145,-0.14997078159240318,-0.030000000000000027,0.02279005524861879,0.00502236522012085,0.040496600650310376,0.14739884393063585,0.08776616042127756,0.32812499999999994,0,0,0,0,0,0.000390625,0.03277995334678645,0.010088070498910646,0.310052306203219,0.3977439607847793,0.29356045647478096,0.8698881226017872,0.868421052631579,0.8205128205128205,0.7675070028011205,0.8535564853556485,0.8400292184075968,0.96,,0,0,0,0,0,0.9149457392737763,0.7424501424501424,0.7119214331181232,0.7045865677451856,0.7840774535070001,0.44473616352938417,0.9688172535372499,0.6352893987104513,0.7101441418755231,0.5855065252040227,0.7209233629905044,0.5500197251134761,0.9345456686268995,,,,,,,
